source,target
YER081W,YGL110C
YER081W,YOR258W
YDL047W,YMR196W
YMR304W,YNL313C
YBR143C,YJL016W
YDR148C,YPL070W
YDR148C,YFR016C
YIL125W,YFR016C
YBR126C,YJR138W
YML057W,YMR066W
YJR045C,YFR016C
YKL182W,YOL087C
YNL189W,YCL028W
YPR141C,YMR003W
YEL015W,YOR285W
YDL156W,YFR052W
YDL156W,YIL142W
YDL156W,YJL014W
YDL156W,YDL143W
YDL156W,YJL111W
YGR162W,YLR427W
YGL049C,YLR427W
YNL023C,YMR224C
YNL023C,YJL020C
YNL023C,YNL135C
YNL023C,YKL081W
YNL023C,YJL088W
YOL091W,YNL086W
YDL001W,YMR079W
YDL001W,YLR457C
YNL091W,YOR355W
YCL032W,YKL061W
YCL032W,YNL086W
YCR088W,YOR284W
YCR088W,YHR199C
YDR388W,YNL086W
YDR388W,YOR284W
YNL138W,YOL087C
YFL039C,YLR427W
YMR092C,YPL263C
YHR179W,YLR427W
YBR200W,YEL043W
YLL050C,YFR016C
YIL034C,YBR096W
YIL034C,YCL056C
YIL034C,YFR016C
YBL007C,YOR284W
YBL007C,YMR253C
YNL243W,YOR284W
YML085C,YOL087C
YOR128C,YHR045W
YLR291C,YPL070W
YLR291C,YOR284W
YLR291C,YDR444W
YNL086W,YPR185W
YNL086W,YEL005C
YGR253C,YGR196C
YHR171W,YNL212W
YPL259C,YBL104C
YHR129C,YJR008W
YOL139C,YLR427W
YDL135C,YNL176C
YKL019W,YML097C
YBR155W,YGR234W
YLR216C,YDR128W
YOR359W,YHR009C
YJR091C,YLR392C
YJR091C,YPR148C
YJR091C,YPR096C
YJR091C,YNL024C
YJR091C,YMR253C
YJR091C,YIL137C
YJR091C,YGR187C
YJR091C,YDR152W
YJR091C,YBR271W
YGL061C,YGL036W
YER052C,YIR014W
YPL070W,YBR160W
YPL070W,YPL124W
YPL070W,YNL044W
YPL070W,YLR284C
YPL070W,YHL018W
YPL070W,YER086W
YPL070W,YDR321W
YPL070W,YBR176W
YPL070W,YBL039C
YPL070W,YML064C
YLR200W,YGR196C
YLR200W,YER071C
YLR403W,YCL028W
YJR117W,YCR061W
YBR017C,YDL063C
YBR017C,YDL204W
YKL142W,YDR115W
YKL142W,YMR243C
YKL142W,YGR086C
YBR138C,YGL181W
YBR138C,YBR160W
YKR026C,YJL066C
YML031W,YOR284W
YNL244C,YDR128W
YOR284W,YJR076C
YOR284W,YGL181W
YOR284W,YDR351W
YOR284W,YML064C
YOR284W,YKL002W
YOR284W,YHR016C
YLR345W,YKL174C
YDR490C,YHR207C
YOL061W,YPL196W
YER047C,YGL181W
YER047C,YMR032W
YDL065C,YLR063W
YMR139W,YMR066W
YDL097C,YCR054C
YLR340W,YLR287C
YLR340W,YER067W
YOR117W,YNL313C
YCR009C,YJL066C
YGR117C,YBR127C
YJR076C,YHR033W
YGL221C,YML064C
YJR072C,YLR150W
YDR132C,YHR170W
YML064C,YHR198C
YML064C,YJR056C
YDR429C,YJL070C
YJR077C,YNL056W
YER100W,YPL229W
YLR166C,YMR002W
YLR447C,YHR009C
YHL002W,YPR115W
YKL023W,YHR053C
YPL131W,YDL063C
YDL192W,YGR130C
YHR114W,YDR056C
YHR114W,YGR031W
YHR114W,YML131W
YHR114W,YOR059C
YHR114W,YMR253C
YKL070W,YDL146W
YDR063W,YKL013C
YDR084C,YDR441C
YDR128W,YDR188W
YDR128W,YCL028W
YDR128W,YHR033W
YDR128W,YPL240C
YDR128W,YJL088W
YDR128W,YJL008C
YDR128W,YOR133W
YDR128W,YBR020W
YDR128W,YBR018C
YDR128W,YDR171W
YDR128W,YBL075C
YLR208W,YHL039W
YBL051C,YKR096W
YHR115C,YOR215C
YLR392C,YPL255W
YLR392C,YER125W
YOR007C,YDR349C
YNL056W,YCL064C
YKL061W,YGR092W
YHR102W,YLR315W
YOR164C,YEL043W
YNL094W,YAL049C
YNL094W,YGR196C
YHR016C,YGR243W
YBR160W,YHR159W
YBR160W,YKR078W
YDL157C,YCL056C
YCL056C,YNL100W
YCL056C,YOR037W
YDL130W,YLR287C
YIR038C,YNL234W
YIR038C,YDR371W
YBR234C,YNL040W
YDR357C,YGL079W
YER125W,YOR385W
YER125W,YCL028W
YNL064C,YOL087C
YBL075C,YHR199C
YER165W,YNL255C
YER165W,YLR427W
YDR309C,YGR207C
YGR218W,YMR124W
YIL106W,YBR255W
YBR020W,YHR199C
YJL128C,YBR047W
YJL128C,YMR066W
YFL037W,YOL087C
YBR127C,YLR427W
YBR127C,YOL087C
YJR138W,YMR304W
YER149C,YMR124W
YER149C,YDL233W
YAL021C,YCL028W
YIL066C,YCL028W
YMR066W,YBL047C
YMR066W,YDR488C
YPR184W,YFR017C
YDL145C,YOL087C
YOL031C,YLR412W
YDR171W,YFR016C
YML058W,YCL028W
YGL181W,YIL057C
YDL123W,YPR103W
YKL007W,YFR016C
YJL008C,YPR093C
YOR324C,YDR212W
YMR032W,YCR054C
YPR171W,YBR187W
YNL106C,YCL028W
YHR133C,YLR343W
YPR103W,YPL066W
YMR271C,YOR350C
YPL066W,YBR011C
YGR173W,YIL162W
YGR173W,YKL085W
YGR173W,YPL061W
YGR173W,YOL055C
YOR171C,YER071C
YOR245C,YGL053W
YJL085W,YLR247C
YDR229W,YJL016W
YMR124W,YEL061C
YDL072C,YNL079C
YBL099W,YKL215C
YJR121W,YOL087C
YLR295C,YGR187C
YLR295C,YFR017C
YLR295C,YJR154W
YBR039W,YOL087C
YAL035W,YLR427W
YBR187W,YCR061W
YPR111W,YJL066C
YJL066C,YBR288C
YJL066C,YDR266C
YPR058W,YCR061W
YBL107C,YML116W
YPL118W,YDR333C
YOR350C,YHL015W
YEL063C,YCR061W
YGL053W,YOR059C
YOR285W,YHR136C
YER071C,YOR176W
YLL012W,YNR075W
YOR059C,YMR195W
YOL107W,YGL148W
YDL055C,YDR266C
YHR199C,YLR427W
YHR199C,YKR059W
YHR199C,YBR169C
YNL054W,YBL104C
YBL104C,YDR316W
YMR173W,YPR096C
YGL236C,YIL057C
YOR206W,YLR427W
YLR427W,YCR048W
YLR427W,YBR121C
YLR427W,YJR144W
YLR427W,YPL012W
YLR427W,YKL152C
YLR427W,YOL055C
YLR343W,YGR295C
YGR187C,YBR282W
YLR227C,YML133C
YGR196C,YBR260C
YGR196C,YDL080C
YNR058W,YEL064C
YBR106W,YCR061W
YBR061C,YGR235C
YBR061C,YHR059W
YBR149W,YDL211C
YHR033W,YDL225W
YJL208C,YKL222C
YDR307W,YER081W
YEL064C,YIR034C
YDR105C,YER081W
YNR039C,YHR103W
YGL079W,YEL005C
YER081W,YDR266C
YDR266C,YLR180W
YJL213W,YGR101W
YBL087C,YOL098C
YIL134W,YCR061W
YDL129W,YJL020C
YBL047C,YOL087C
YBR079C,YOL087C
YFR024C-A,YLR422W
YFR024C-A,YOR042W
YKL152C,YKL215C
YBR085W,YCR061W
YNL055C,YOL087C
YMR304W,YJR098C
YBR125C,YDR186C
YKL073W,YOL087C
YER155C,YOL087C
YOL087C,YJL130C
YCR010C,YCR061W
YBR029C,YCR061W
YCR061W,YER001W
YCR061W,YKL004W
YCR061W,YNL318C
YJR067C,YLR406C
YMR108W,YDR128W
YBR195C,YMR066W
YPL204W,YOR215C
YJR045C,YNL157W
YJL061W,YKL061W
YGR119C,YKL061W
YGL172W,YNL086W
YDR404C,YJL070C
YOR098C,YKL061W
YNL189W,YGL221C
YNL189W,YHL018W
YLR449W,YJL023C
YMR009W,YPL222W
YBL026W,YMR066W
YBL026W,YJL066C
YNL118C,YIR014W
YNL118C,YIR024C
YDL156W,YBR127C
YPL105C,YML132W
YDR386W,YJL066C
YHR178W,YDR070C
YNL187W,YNR028W
YIR009W,YOR011W
YGR040W,YEL048C
YOR351C,YMR066W
YMR092C,YHR199C
YDR176W,YJR080C
YER022W,YBR047W
YER022W,YGR243W
YER022W,YKL063C
YER022W,YNL211C
YPR086W,YOR271C
YPR086W,YJL066C
YPR086W,YGR207C
YPR086W,YER076C
YPR086W,YDL086W
YNL113W,YFR011C
YNL113W,YHL018W
YPR110C,YJL066C
YGL070C,YDR056C
YJR063W,YBR187W
YLR102C,YNL176C
YOR174W,YNL086W
YOR174W,YNR039C
YGL127C,YNR028W
YGL127C,YML133C
YNL086W,YOL069W
YNL086W,YGR120C
YDR099W,YDR316W
YOL139C,YDR128W
YCR005C,YPL245W
YJR091C,YPR114W
YJR091C,YPR003C
YJR091C,YNL215W
YJR091C,YNL176C
YJR091C,YMR278W
YJR091C,YLR118C
YJR091C,YHR049W
YJR091C,YGR042W
YJR091C,YGL157W
YJR091C,YNL146W
YCR086W,YDR061W
YCR086W,YKL077W
YGR113W,YGL079W
YDR480W,YHR039C
YLR233C,YAL028W
YLR233C,YER077C
YGL254W,YHR215W
YHR215W,YLR453C
YGL122C,YDR505C
YER133W,YHR100C
YDL070W,YGL063W
YFL017C,YDR070C
YPL059W,YJL162C
YOR358W,YGR236C
YBR103W,YEL064C
YOR078W,YNL320W
YDR532C,YIL134W
YKL183W,YNL104C
YER146W,YHL008C
YDR378C,YMR221C
YLR288C,YLR290C
YLR288C,YBR129C
YOL135C,YIL077C
YIL046W,YJL066C
YHR030C,YEL048C
YHR030C,YJL066C
YMR153W,YDR307W
YGR048W,YPL222W
YDR142C,YMR066W
YDR142C,YJL066C
YNR032W,YBR187W
YMR308C,YHR199C
YFR011C,YOL006C
YDR179C,YJR015W
YGL229C,YOR062C
YBR196C,YNL260C
YMR079W,YHR076W
YNL287W,YBR162C
YDL212W,YGR295C
YMR291W,YLR396C
YGL213C,YHR199C
YJR050W,YLR297W
YHR198C,YKR029C
YDR311W,YGL198W
YBR205W,YHR105W
YGL104C,YKL065C
YGL161C,YML001W
YGL161C,YKR014C
YGL161C,YNL304W
YGL161C,YNL093W
YNL263C,YHR105W
YPL246C,YHR105W
YML001W,YGL198W
YLR447C,YDL233W
YAR027W,YAL023C
YAR027W,YBR106W
YAR027W,YBR159W
YAR027W,YGR284C
YAR027W,YNL125C
YAR027W,YEL063C
YDR063W,YKL002W
YDR084C,YKL192C
YDR128W,YER182W
YDR128W,YMR066W
YDR128W,YER103W
YDR128W,YJL052W
YDR128W,YBR072W
YDR267C,YMR066W
YGL051W,YGR295C
YGL051W,YHL048W
YAR033W,YHL048W
YCR057C,YMR066W
YHR188C,YHL017W
YHR188C,YMR066W
YJR015W,YBR106W
YJR015W,YOR036W
YKL002W,YLR108C
YKL002W,YBR262C
YKL002W,YBR242W
YKL002W,YBR197C
YKR022C,YBL010C
YJR009C,YML053C
YKL061W,YNL122C
YKL061W,YMR047C
YKL061W,YEL013W
YPL222W,YDL145C
YNL157W,YER178W
YCR106W,YBL080C
YCR106W,YJL096W
YNL093W,YGL198W
YBR160W,YNL321W
YBR160W,YNL058C
YFL038C,YER156C
YER031C,YNL146W
YJR093C,YML030W
YCL063W,YJL043W
YDL059C,YBR129C
YKR014C,YGL198W
YGL198W,YDL153C
YGL198W,YNL304W
YPL256C,YJL066C
YDL188C,YJL066C
YGR218W,YLR151C
YER110C,YHR199C
YKL193C,YJL066C
YMR047C,YOR286W
YMR047C,YOL154W
YMR047C,YNR061C
YMR047C,YNR040W
YMR047C,YMR157C
YMR047C,YLR077W
YJL034W,YHR199C
YER171W,YJL066C
YHR165C,YGR021W
YDL185W,YNL313C
YLR281C,YLR438C-A
YML042W,YNL046W
YMR066W,YML029W
YMR066W,YJR017C
YMR066W,YFL014W
YMR066W,YNL183C
YMR066W,YGL244W
YMR066W,YDL190C
YMR066W,YMR106C
YMR066W,YOR272W
YDL145C,YJL066C
YMR221C,YHL048W
YJL004C,YHL017W
YLL015W,YLL023C
YGL181W,YOR384W
YHR027C,YDL123W
YDL123W,YPR108W
YOR299W,YLR108C
YOR299W,YKR070W
YOR299W,YGR236C
YDL126C,YDR049W
YNR018W,YNL027W
YOR324C,YPL093W
YOR324C,YLR295C
YMR106C,YER077C
YMR106C,YPR003C
YMR106C,YJL066C
YJL117W,YHL048W
YPR079W,YPL162C
YDL072C,YPL126W
YJR121W,YNL313C
YLR295C,YMR144W
YLR295C,YML079W
YLR295C,YLR455W
YLR295C,YLR094C
YLR295C,YGL010W
YLR295C,YDL233W
YBR187W,YGL137W
YOR079C,YFL062W
YOR079C,YGR295C
YML108W,YBR162W-A
YJL066C,YDL200C
YJL066C,YGL137W
YJL066C,YDR523C
YJL066C,YGL004C
YPR085C,YOR288C
YML132W,YPR063C
YER103W,YHR199C
YHR168W,YNL260C
YBL056W,YOR086C
YBR072W,YHR199C
YKL192C,YPL163C
YPL076W,YGR260W
YPL076W,YNL125C
YLR372W,YFL062W
YLR372W,YGR295C
YLR372W,YHL048W
YER086W,YBR162C
YKL174C,YKL008C
YGL053W,YOL107W
YIL094C,YNL313C
YCR034W,YFL062W
YCR034W,YGR295C
YLR196W,YNL125C
YNR040W,YIL092W
YGR249W,YBR162C
YBR197C,YNR037C
YNR028W,YIL023C
YNR028W,YIL092W
YNL260C,YNL055C
YNL230C,YER077C
YLR453C,YLR426W
YLR453C,YHL017W
YLR453C,YBL095W
YKL008C,YGR260W
YKL008C,YHL048W
YHR199C,YNL323W
YHR199C,YGR209C
YHR199C,YFR021W
YHR199C,YPR137W
YGL084C,YNL058C
YHL003C,YHL048W
YMR264W,YGL083W
YBR239C,YOR317W
YJR102C,YML101C
YLR077W,YDR346C
YML048W,YFL062W
YML048W,YGR295C
YHL017W,YDR284C
YHL017W,YIL111W
YBL095W,YBR162C
YJL023C,YDR004W
YHR132C,YNL291C
YLR351C,YOR327C
YLR299W,YOL137W
YLR297W,YGR003W
YLR083C,YPL162C
YIL110W,YER077C
YLL023C,YBR106W
YLL023C,YGR284C
YLL023C,YMR292W
YLR276C,YBR269C
YHR174W,YIL091C
YNL125C,YDL153C
YNL125C,YNL130C
YDR260C,YML072C
YBR238C,YKR043C
YHL048W,YBR183W
YHL048W,YBR106W
YHL048W,YBR110W
YHL048W,YBR159W
YHL048W,YGR284C
YHL048W,YNL130C
YBR106W,YBR287W
YBR106W,YDR307W
YHR059W,YLR074C
YBR162C,YBR192W
YBR162C,YOL028C
YBR162C,YDR238C
YML018C,YBR263W
YIR002C,YIL158W
YDL153C,YDR307W
YPR003C,YFL048C
YDR438W,YDR034C
YDR307W,YFL062W
YDR034C,YGR295C
YGR295C,YBR159W
YGR295C,YKL004W
YGR295C,YHR007C
YGR295C,YNL130C
YPL235W,YBR287W
YHR142W,YJL131C
YMR074C,YDR332W
YPL180W,YER067W
YFR053C,YGL131C
YIL016W,YFL062W
YDL190C,YDR049W
YCL052C,YGR260W
YBR159W,YFL062W
YMR306W,YFL062W
YDR297W,YGR125W
YKL004W,YFL062W
YDL248W,YFL004W
YFL062W,YOR092W
YGR260W,YBR015C
YNL130C,YNL336W
YDR454C,YDR262W
YDR492W,YJR067C
YOR181W,YJL151C
YBL007C,YJL151C
YDL226C,YJL151C
YJL151C,YHR114W
YJL151C,YHR016C
YPR119W,YBR024W
YPL204W,YJR134C
YJR022W,YLL015W
YCR077C,YMR002W
YGL096W,YLR447C
YER112W,YJR138W
YGR074W,YKL188C
YLR147C,YMR088C
YHR041C,YLR164W
YER095W,YPR011C
YER179W,YOR285W
YJR091C,YIL096C
YJR091C,YDR482C
YJR091C,YCR087C-A
YML038C,YAR027W
YDR108W,YGR234W
YOL123W,YDR350C
YER146W,YJR138W
YMR233W,YMR257C
YBR171W,YCL057W
YAR027W,YGL129C
YAR027W,YJR040W
YAR027W,YKL196C
YAR027W,YOR273C
YAR027W,YPR128C
YMR242C,YOR285W
YDR128W,YJL173C
YDR128W,YGL205W
YDR128W,YMR106C
YDR128W,YOR374W
YDR482C,YLR259C
YMR075W,YCR023C
YOR110W,YHR117W
YGR218W,YJR134C
YGR218W,YER004W
YMR047C,YJR134C
YLR438C-A,YJR138W
YJR138W,YOL145C
YJR138W,YBL038W
YMR002W,YOR008C
YMR106C,YGR266W
YPR156C,YHL048W
YPL076W,YHL048W
YHR026W,YHL048W
YOR014W,YBR230C
YHL048W,YGL129C
YHL048W,YKL004W
YEL048C,YIL136W
YDL156W,YDR097C
YDL017W,YOR006C
YDR328C,YMR258C
YBR135W,YPL014W
YAL040C,YPL014W
YDR480W,YMR199W
YGL122C,YIL092W
YGL166W,YKR011C
YJL141C,YPL247C
YLR403W,YGR017W
YKL015W,YDL110C
YMR308C,YMR310C
YDR395W,YDR132C
YJR056C,YNR012W
YDR020C,YNR012W
YDL063C,YDR381W
YPR152C,YOR252W
YGR017W,YIL131C
YGR058W,YGR136W
YKR096W,YGL179C
YLR131C,YNL157W
YNL157W,YER064C
YBR160W,YPL014W
YBR160W,YLR278C
YER125W,YKR018C
YLR210W,YGR205W
YOL151W,YGR111W
YGL181W,YDL233W
YNL027W,YHR207C
YPR172W,YBL033C
YGR205W,YBL056W
YBL001C,YPL068C
YBL001C,YER067W
YJL162C,YBL100W-A
YNL042W,YIL131C
YGR111W,YDR034C
YER057C,YDL190C
YOR028C,YLR247C
YBR239C,YMR144W
YMR144W,YIL131C
YLR014C,YJL082W
YDR111C,YBR158W
YIL131C,YJL197W
YIL092W,YHR074W
YBR009C,YLR247C
YDR225W,YLR247C
YOR098C,YDR132C
YOR098C,YPR172W
YNL189W,YKL069W
YNL189W,YJR056C
YNL189W,YGR249W
YNL189W,YER057C
YNL189W,YDR480W
YOL004W,YMR019W
YLR116W,YDL156W
YGR074W,YKL183W
YDR088C,YDL144C
YOR023C,YCR082W
YIL144W,YPL260W
YER022W,YCR082W
YPR086W,YML108W
YPR086W,YLR455W
YPR086W,YGR205W
YPR110C,YBR150C
YGL070C,YDL053C
YJR063W,YDL129W
YGL127C,YGL157W
YGL127C,YLR108C
YGL127C,YOR289W
YBR135W,YAR027W
YDR480W,YPL020C
YDL070W,YGL075C
YDL070W,YLR399C
YKL183W,YLR288C
YLR288C,YBR197C
YIL128W,YPL064C
YGL044C,YNL157W
YLR435W,YML107C
YHR152W,YLR132C
YHR152W,YPR152C
YBR175W,YGR249W
YBR141C,YDR372C
YPL128C,YGR071C
YNL157W,YDR155C
YNL157W,YBL002W
YDR252W,YJR055W
YDR318W,YDL053C
YER110C,YNL313C
YMR047C,YPR172W
YMR047C,YOR289W
YMR047C,YOR062C
YMR047C,YLR094C
YPL022W,YOR051C
YKL057C,YGR249W
YMR106C,YLR271W
YPR172W,YKR010C
YPR174C,YIL119C
YBL032W,YMR310C
YNL042W,YOR014W
YJR055W,YPL193W
YNL260C,YLR453C
YNL260C,YNL008C
YLR453C,YLR094C
YNL175C,YLR074C
YNL281W,YGR283C
YIL019W,YMR258C
YCR087C-A,YLR265C
YBR242W,YOR272W
YNL215W,YPL235W
YDL208W,YMR310C
YKL108W,YHR076W
YKR036C,YBL029W
YLR247C,YHL034C
YDR477W,YMR086W
YGR119C,YEL043W
YOR098C,YOL070C
YNL227C,YEL048C
YPL105C,YDR429C
YOR232W,YDR266C
YER022W,YMR114C
YEL036C,YHR080C
YGL127C,YPL064C
YBR217W,YNL208W
YOR276W,YDR482C
YOR159C,YDR383C
YLR447C,YNL175C
YDR482C,YAL016W
YLR327C,YMR312W
YJR082C,YPR096C
YGR086C,YMR086W
YDR266C,YMR012W
YNL132W,YHL030W
YGL127C,YEL048C
YLR423C,YDR383C
YPL002C,YDR383C
YPR105C,YLR315W
YNL189W,YDR383C
YJR136C,YMR047C
YDL126C,YGL131C
YMR065W,YLR454W
YBL016W,YGL057C
YLR291C,YHL018W
YDR376W,YIR024C
YJR091C,YNL144C
YJR091C,YLR283W
YJR091C,YCL005W
YJR091C,YBL059W
YCR004C,YLR253W
YDL029W,YJL066C
YLL024C,YJR080C
YNL250W,YJL066C
YIL066C,YJL066C
YMR066W,YLR247C
YEL061C,YLR454W
YLR295C,YMR003W
YLR295C,YJR100C
YJL066C,YAL010C
YJL066C,YKR036C
YJL066C,YOR125C
YJL066C,YHR120W
YJL066C,YAL015C
YJL066C,YHR199C
YOR285W,YNL208W
YPL060W,YGR052W
YBR192W,YER078C
YDL044C,YDR505C
YFR015C,YER077C
YHR011W,YPR004C
YJR045C,YDR266C
YKR048C,YOL070C
YLR288C,YMR295C
YLR288C,YLL023C
YOL069W,YEL043W
YDR201W,YEL043W
YML064C,YCR087C-A
YDL110C,YDR318W
YML124C,YGL131C
YGR218W,YEL043W
YMR001C,YNL175C
YFL037W,YGL131C
YEL043W,YDL074C
YEL043W,YJL074C
YMR088C,YPL050C
YNR048W,YJR091C
YJR091C,YDR438W
YJR117W,YEL017C-A
YLL028W,YHR140W
YDL012C,YHR140W
YHR140W,YLR295C
YHR140W,YAL022C
YHR140W,YBR283C
YHR140W,YEL063C
YHR140W,YGR060W
YHR140W,YBR106W
YHR140W,YCR034W
YHR140W,YCR044C
YHR140W,YDL015C
YHR140W,YDR297W
YHR140W,YER118C
YHR140W,YGR121C
YHR140W,YHR042W
YHR140W,YIL016W
YHR140W,YIL114C
YHR140W,YJL214W
YHR140W,YKL006C-A
YHR140W,YKL065C
YHR140W,YOR254C
YHR140W,YPL227C
YHR140W,YPR156C
YHR140W,YPR192W
YHR140W,YJL196C
YHR140W,YMR058W
YHR140W,YNL048W
YHR140W,YNL101W
YDR128W,YGL100W
YHR188C,YIL088C
YIR038C,YGR121C
YIR038C,YGR149W
YOR254C,YPL264C
YDL232W,YGR260W
YMR149W,YNR055C
YMR149W,YNL125C
YCR024C-A,YBR159W
YCR024C-A,YPL227C
YCR024C-A,YDR331W
YMR257C,YGR260W
YGR060W,YEL017C-A
YGR060W,YPL264C
YLR207W,YNL095C
YGR130C,YGR086C
YML019W,YNL318C
YEL063C,YKL065C
YGL053W,YJL196C
YOL156W,YBR159W
YCR034W,YPL264C
YNL194C,YEL017C-A
YML075C,YPL264C
YCR021C,YPL189W
YJL219W,YBR159W
YGR086C,YMR031C
YNL192W,YHR048W
YJL094C,YLR193C
YBR106W,YJL108C
YBR106W,YPL264C
YBR069C,YKL065C
YKR106W,YBR159W
YCL025C,YKL065C
YML123C,YKL065C
YGL027C,YNR002C
YMR058W,YKL065C
YMR058W,YPL264C
YDR331W,YGR289C
YDR331W,YJR158W
YJL170C,YER153C
YFL026W,YPL189W
YGR041W,YDR119W
YGR289C,YIL016W
YHR094C,YKL065C
YHR096C,YDL095W
YDL015C,YPL264C
YIL016W,YGR260W
YIL016W,YLL061W
YIL016W,YPL264C
YPL227C,YEL017C-A
YPL227C,YPL264C
YPR124W,YKL065C
YKL212W,YBR086C
YFL041W,YPL264C
YBR036C,YJL214W
YBR159W,YEL017C-A
YBR159W,YJL214W
YBR159W,YLL061W
YHR110W,YKL065C
YLL061W,YBR110W
YLL061W,YKL065C
YJL196C,YGR260W
YJL196C,YKL065C
YKL065C,YGR260W
YKL065C,YPL264C
YKL065C,YPR192W
YBR110W,YEL017C-A
YDR297W,YPL264C
YDR297W,YGR260W
YPL264C,YDR414C
YPL264C,YER005W
YEL017C-A,YJL108C
YAL067C,YHR042W
YJR045C,YHR199C
YOR232W,YPL222W
YGR234W,YLL013C
YBR251W,YHR059W
YBR251W,YOR205C
YHR070W,YJL066C
YFL018C,YNL175C
YER095W,YMR233W
YGL237C,YPR085C
YDR510W,YCR087C-A
YLR288C,YCR016W
YBL099W,YGL131C
YEL017C-A,YER005W
YJR091C,YMR160W
YJR091C,YML018C
YLL028W,YKL065C
YDR128W,YLR208W
YDR128W,YLR259C
YDL210W,YKL065C
YPR156C,YKL065C
YHR026W,YKL065C
YLR034C,YKL065C
YNL101W,YKL065C
YEL027W,YKL065C
YER172C,YPL105C
YGL173C,YNL175C
YGL173C,YDR266C
YER112W,YLL032C
YLR116W,YPL105C
YPL105C,YKL074C
YPL105C,YMR146C
YOR078W,YDL110C
YKR096W,YJL069C
YOR252W,YDL153C
YIL137C,YOR272W
YDR266C,YHL034C
YNL061W,YPL009C
YNL064C,YCL028W
YAL005C,YCL028W
YOL056W,YLR387C
YCL028W,YEL021W
YCL028W,YNL007C
YJR045C,YDR128W
YFL016C,YDR128W
YIL136W,YGL137W
YHR114W,YHL044W
YHR114W,YLL054C
YER118C,YDL204W
YCR024C-A,YOL132W
YIR039C,YDL138W
YNL194C,YBR086C
YBR067C,YPR138C
YPR011C,YEL002C
YAR027W,YDL198C
YAR027W,YIL111W
YER009W,YER004W
YER110C,YDR316W
YOR089C,YPR174C
YDL204W,YMR110C
YDR398W,YLR336C
YMR233W,YOL006C
YDR026C,YKR092C
YKR024C,YNL175C
YPL157W,YNR004W
YKR092C,YCR087C-A
YNL308C,YNL175C
YJR091C,YDR031W
YJR117W,YDR307W
YDL212W,YDR307W
YDL212W,YJR015W
YAR031W,YJR015W
YHR188C,YJR015W
YJR015W,YBR159W
YJR015W,YDL232W
YJR015W,YHR142W
YJR015W,YJL002C
YJR015W,YLR372W
YJR015W,YMR149W
YNL044W,YLL023C
YOL065C,YDL204W
YJL117W,YKL065C
YGL200C,YKL065C
YOR307C,YGL053W
YMR305C,YDL121C
YDL100C,YML101C
YDL100C,YDL121C
YPL076W,YLR004C
YLR372W,YDR307W
YLR372W,YLL023C
YGL053W,YJL134W
YOR285W,YDR233C
YCR034W,YDR307W
YKL008C,YKL065C
YML048W,YDR307W
YML048W,YLL023C
YLL023C,YBR159W
YLL023C,YIL016W
YLL023C,YIL023C
YLL023C,YKL154W
YLL023C,YNR026C
YKL154W,YDR307W
YPR003C,YBR159W
YDR307W,YBR036C
YDR307W,YBR110W
YDR307W,YBR159W
YDR307W,YDL015C
YDR307W,YER026C
YDR307W,YKL065C
YMR296C,YGR038W
YHR123W,YKL065C
YKL212W,YGR038W
YDR062W,YGR038W
YKL065C,YBR110W
YKL065C,YBR183W
YKL065C,YBR290W
YKL065C,YNL048W
YHR140W,YGL200C
YHR140W,YBR110W
YHR140W,YBR159W
YHR140W,YGL051W
YHR140W,YGL053W
YHR140W,YOR016C
YHR140W,YPR028W
YHR140W,YPL264C
YGL051W,YLR004C
YGL051W,YPL264C
YJL004C,YPL264C
YGL200C,YJL108C
YPR028W,YPL264C
YGL053W,YFL025C
YPL234C,YPL264C
YBR159W,YLR004C
YBR159W,YPL264C
YOR016C,YPL264C
YBR110W,YPL264C
YDR026C,YBL092W
YPL009C,YFR031C-A
YLR315W,YLR453C
YDR383C,YOL104C
YDL212W,YHL048W
YAR027W,YIL004C
YAR027W,YIR033W
YAR027W,YJL002C
YAR027W,YMR149W
YAR027W,YMR264W
YAR027W,YPL094C
YAR027W,YGR060W
YKR030W,YOR198C
YOR254C,YHL048W
YJL002C,YHL048W
YCR034W,YHL048W
YDL204W,YGL137W
YMR264W,YHL048W
YJL091C,YHL048W
YML048W,YHL048W
YKL154W,YHL048W
YHL048W,YDL015C
YHL048W,YHR142W
YHL048W,YKL065C
YHL048W,YKR088C
YGL137W,YNL181W
YKL065C,YFL048C
YKL065C,YLR018C
YDR384C,YNR060W
YJR117W,YGR260W
YJR117W,YHR140W
YDL212W,YHR140W
YHR140W,YBR036C
YHR140W,YDR331W
YHR140W,YKL154W
YHR140W,YLR018C
YHR140W,YML048W
YGL051W,YGR260W
YAR033W,YGR260W
YPR201W,YBR159W
YPR201W,YGR174C
YGL053W,YDR331W
YML048W,YPL264C
YKL154W,YPL264C
YBR036C,YPL264C
YBR159W,YGR260W
YJR091C,YHR003C
YPL032C,YER071C
YPR156C,YLR297W
YCR068W,YFL062W
YBR283C,YKL065C
YGL161C,YDR084C
YGL161C,YDR100W
YGL161C,YER031C
YGL161C,YGL210W
YGL161C,YFL038C
YNL263C,YGL198W
YDR084C,YGL198W
YGL051W,YKL174C
YAR033W,YKL174C
YFL038C,YGL198W
YER031C,YGL198W
YGL198W,YGL210W
YGL198W,YLR262C
YJR134C,YLR262C
YFL039C,YFR016C
YHR030C,YLR187W
YML072C,YAL053W
YPL076W,YKL065C
