source,target
YCR011C,YDR089W
YCR011C,YDR135C
YCR005C,YKL067W
YCR005C,YGL210W
YCR009C,YDR388W
YNL166C,YLR314C
YJR076C,YLR314C
YJR076C,YNL166C
YJR076C,YGL229C
YJR076C,YJR092W
YJR076C,YCL014W
YJR076C,YDR507C
YDR507C,YKR048C
YDR507C,YMR198W
YDR507C,YER099C
YHR107C,YPL036W
YHR107C,YNL166C
YHR107C,YJR092W
YHR107C,YLR314C
YHR107C,YDR507C
YHR107C,YJR076C
YCR002C,YNL166C
YCR002C,YKR038C
YCR002C,YLR314C
YCR002C,YJR092W
YCR002C,YKL101W
YCR002C,YHR107C
YCR002C,YJR076C
YCR002C,YDL225W
YCR002C,YDR507C
YCR002C,YCL014W
YDL225W,YNL166C
YDL225W,YJR092W
YDL225W,YLR314C
YDL225W,YHR107C
YDL225W,YJR076C
YDL225W,YDR507C
YDR258C,YLR417W
YDR258C,YJR045C
YFL016C,YPL059W
YFL016C,YOR125C
YFL016C,YOR136W
YFL016C,YLR259C
YFL016C,YMR083W
YFL016C,YHR008C
YFL016C,YLR089C
YFL016C,YGR207C
YFL016C,YHL021C
YFL016C,YJR045C
YOR136W,YCL009C
YOR136W,YDR258C
YOR136W,YOR232W
YOR136W,YPL059W
YOR136W,YOR125C
YOR136W,YOR142W
YOR136W,YMR083W
YOR136W,YOL096C
YOR136W,YLR355C
YOR136W,YML078W
YOR136W,YLR089C
YOR136W,YLR304C
YOR136W,YJR121W
YOR136W,YKL085W
YOR136W,YJR016C
YOR136W,YJR045C
YOR136W,YHR208W
YOR136W,YIL125W
YOR136W,YHL021C
YOR136W,YHR037W
YOR136W,YER170W
YOR136W,YGR207C
YOR136W,YDR430C
YOR136W,YER073W
YOR136W,YDR036C
YOR136W,YDR041W
YOR136W,YDL066W
YOR356W,YLR382C
YOR356W,YDR234W
YOR356W,YHR077C
YLR369W,YPL135W
YLR369W,YHR079C
YLR369W,YOR226C
YHR169W,YLR222C
YHR169W,YNR054C
YHR169W,YJL209W
YHR169W,YKL099C
YHR169W,YIL127C
YHR169W,YJL033W
YHR169W,YER082C
YHR169W,YGR145W
YHR169W,YDL153C
YHR169W,YDL202W
YPR112C,YGR283C
YPR112C,YLR003C
YDL014W,YKL099C
YDL014W,YMR269W
YDL014W,YGL171W
YDL014W,YGR159C
YDL014W,YEL026W
YDL014W,YER082C
YDL014W,YDR083W
YCL055W,YHR084W
YCL057W,YMR315W
YCL052C,YDL045C
YJL192C,YKL207W
YJL192C,YML101C
YJL192C,YJR088C
YGL231C,YKL207W
YGL231C,YJR088C
YGL231C,YJL192C
YGL231C,YIL027C
YIL027C,YML101C
YIL027C,YJR088C
YIL027C,YKL207W
YIL027C,YJL192C
YPR024W,YNL131W
YPR024W,YMR115W
YPR024W,YMR203W
YPR024W,YLR064W
YPR024W,YLR090W
YPR024W,YJL066C
YPR024W,YKR016W
YPR024W,YGR186W
YDR056C,YML101C
YDR056C,YJR088C
YDR056C,YKL207W
YDR056C,YIL027C
YDR056C,YJL192C
YDR056C,YGL231C
YDR516C,YOL059W
YDR516C,YGR027W-A
YCL044C,YPR024W
YCL044C,YBL098W
YCL039W,YKR038C
YCL039W,YGL140C
YCL040W,YOR347C
YCL040W,YDR516C
YJL084C,YDL223C
YJL084C,YKR092C
YJL084C,YBR149W
YJL084C,YKR066C
YMR269W,YNL308C
YNL272C,YEL060C
YNL272C,YMR102C
YNL272C,YLR064W
YGR159C,YKR010C
YGR159C,YKR092C
YGR159C,YJL076W
YGR159C,YJL084C
YGR159C,YGR280C
YGR159C,YHR097C
YGR159C,YPR112C
YGR159C,YGR237C
YGR159C,YOR119C
YGR159C,YOR359W
YGR159C,YLR328W
YGR159C,YOR001W
YGR159C,YGR010W
YGR159C,YIL127C
YGR159C,YBL066C
YGR159C,YDL060W
YKR092C,YOR310C
YKR092C,YMR269W
YKR092C,YNL308C
YKR092C,YKR010C
YKR092C,YLR197W
YKR092C,YDL042C
YKR092C,YJR019C
YKR092C,YBR238C
YKR092C,YDL014W
YKR092C,YPR174C
YKR092C,YBL098W
YKR092C,YML042W
YKR092C,YNR004W
YKR092C,YGR010W
YKR092C,YLR328W
YLR386W,YNL325C
YLR386W,YML078W
YGR130C,YPL036W
YGR130C,YDL223C
YGR130C,YHR096C
YGR130C,YPL004C
YGR130C,YPR149W
YGR130C,YMR031C
YGR130C,YMR086W
YGR130C,YDR032C
YGR130C,YKL105C
YGR130C,YBR198C
YGR130C,YCR004C
YGR130C,YAL031C
YKL193C,YER158C
YKL193C,YJR019C
YKL193C,YPL179W
YKL193C,YDR475C
YKL193C,YDR436W
YER129W,YGL115W
YER129W,YDL150W
YGR010W,YLR328W
YGR010W,YER090W
YDR170C,YDR135C
YDR452W,YJR019C
YDR452W,YJR024C
YLR362W,YAL010C
YOR039W,YOR061W
YOR039W,YHR131C
YCL032W,YLR362W
YCL032W,YDR036C
YLR223C,YMR172W
YLR223C,YOR039W
YLR223C,YOR061W
YLR223C,YLR420W
YLR223C,YNL117W
YLR223C,YER136W
YLR223C,YKL024C
YLR223C,YBR149W
YLR223C,YDR304C
YLR223C,YBR035C
YLR223C,YBR055C
YLR223C,YBL036C
YCL026C-B,YHR039C-A
YGL019W,YOR061W
YGL019W,YMR172W
YGL019W,YOR039W
YGL019W,YLR024C
YGL019W,YLR223C
YGL019W,YHR131C
YGL019W,YIL035C
YGL019W,YGR090W
YCL025C,YLR088W
YCL025C,YDL212W
YCL026C-A,YKR057W
YPL135W,YLR259C
YPL135W,YLR304C
YCL024W,YKR048C
YOR226C,YPL135W
YCL017C,YPL135W
YCL017C,YKL220C
YCL017C,YOR226C
YCL017C,YJR045C
YCL017C,YKL192C
YCL017C,YCL064C
YCL017C,YER048W-A
YER048W-A,YOR226C
YER048W-A,YOL021C
YER048W-A,YPL135W
YER048W-A,YJR045C
YER048W-A,YKL192C
YER048W-A,YDR430C
YCL014W,YJR092W
YJR092W,YLR314C
YJR092W,YNL166C
YCL011C,YHR167W
YHR167W,YNL253W
YHR167W,YML062C
YHR167W,YNL139C
YCL009C,YER073W
YCL009C,YJR016C
YCL009C,YMR108W
YCL009C,YCR028C-A
YCL009C,YJR045C
YCL009C,YLR089C
YCL009C,YGR207C
YCL009C,YJR033C
YCL009C,YCL064C
YCL009C,YDR430C
YMR108W,YPR166C
YMR108W,YPL135W
YMR108W,YPR004C
YMR108W,YPL059W
YMR108W,YPL118W
YMR108W,YOR232W
YMR108W,YOR356W
YMR108W,YOR136W
YMR108W,YOR150W
YMR108W,YOL096C
YMR108W,YOR125C
YMR108W,YML110C
YMR108W,YNL306W
YMR108W,YLR304C
YMR108W,YLR355C
YMR108W,YKL170W
YMR108W,YLR089C
YMR108W,YKL085W
YMR108W,YKL134C
YMR108W,YKL003C
YMR108W,YKL029C
YMR108W,YJR121W
YMR108W,YJR122W
YMR108W,YIL125W
YMR108W,YJR045C
YMR108W,YHR147C
YMR108W,YHR208W
YMR108W,YER170W
YMR108W,YGR207C
YMR108W,YER080W
YMR108W,YER087W
YMR108W,YDR322W
YMR108W,YER073W
YMR108W,YDR041W
YMR108W,YDR234W
YMR108W,YDL178W
YMR108W,YDR019C
YMR108W,YCR028C-A
YMR108W,YCR046C
YMR108W,YBR026C
YMR108W,YBR176W
YCL005W,YLR404W
YLR404W,YJR024C
YBR291C,YPL173W
YBR302C,YPL036W
YOR290C,YPR034W
YOR290C,YPL016W
YOR290C,YPL129W
YOR290C,YMR033W
YPL016W,YPL129W
YPL016W,YPR034W
YPL016W,YMR033W
YKL216W,YDL122W
YKL216W,YML111W
YKL216W,YBL022C
YNR023W,YPL129W
YNR023W,YPL016W
YNR023W,YPR034W
YNR023W,YLR088W
YNR023W,YOR290C
YNR023W,YJR118C
YNR023W,YLL061W
YNR023W,YGR189C
YNR023W,YJL198W
YNR023W,YCR037C
YNR023W,YGL140C
YHL025W,YPR034W
YHL025W,YPL016W
YHL025W,YPL129W
YHL025W,YNR023W
YHL025W,YOR290C
YHL025W,YJL198W
YHL025W,YMR033W
YHL025W,YGR192C
YHL025W,YJL176C
YHL025W,YGR189C
YJL176C,YPR034W
YJL176C,YPL016W
YJL176C,YPL129W
YJL176C,YNR023W
YJL176C,YOR290C
YJL176C,YJL198W
YJL176C,YMR033W
YJL176C,YCR037C
YCR037C,YFL049W
YCR037C,YHL025W
YFL049W,YPR034W
YFL049W,YPL016W
YFL049W,YPL129W
YFL049W,YNR023W
YFL049W,YOR290C
YFL049W,YLR064W
YFL049W,YMR033W
YFL049W,YHL025W
YFL049W,YJL176C
YFL049W,YGR191W
YFL049W,YGR275W
YBR289W,YPL016W
YBR289W,YPR034W
YBR289W,YNR023W
YBR289W,YOR290C
YBR289W,YMR033W
YBR289W,YMR298W
YBR289W,YJL176C
YBR289W,YKL216W
YBR289W,YGR275W
YBR289W,YHL025W
YBR289W,YCR037C
YBR289W,YFL049W
YGR261C,YPL195W
YGR261C,YJL024C
YGR261C,YPL036W
YJL024C,YPL195W
YBR288C,YJL024C
YBR288C,YPL195W
YBR288C,YGR027W-A
YBR288C,YGR261C
YBR281C,YML107C
YBR281C,YNL191W
YOL145C,YOR123C
YGL244W,YOR123C
YGL244W,YLR418C
YGL244W,YOL145C
YGL244W,YGR063C
YGL244W,YGR116W
YLR418C,YOR123C
YLR418C,YNL085W
YLR418C,YOL145C
YLR418C,YEL046C
YBR279W,YOL145C
YBR279W,YOR123C
YBR279W,YIL021W
YBR279W,YLR418C
YBR279W,YGL207W
YBR279W,YGL244W
YBR279W,YDL140C
YDR121W,YOR304W
YDR121W,YPR175W
YDR121W,YGL133W
YDR121W,YNL262W
YNL262W,YPR175W
YBR278W,YNL262W
YBR278W,YPR175W
YBR278W,YDR121W
YLR421C,YNL155W
YLR421C,YOL038W
YLR421C,YOR362C
YLR421C,YPR108W
YLR421C,YOR259C
YLR421C,YOR261C
YLR421C,YOR117W
YLR421C,YOR157C
YLR421C,YMR219W
YLR421C,YMR314W
YLR421C,YER094C
YLR421C,YML092C
YLR421C,YDL007W
YLR421C,YER012W
YOR117W,YPR103W
YOR117W,YNL155W
YOR117W,YOR362C
YOR117W,YKL206C
YOR117W,YLR199C
YOR117W,YER094C
YOR117W,YFL007W
YOR117W,YBR173C
YOR117W,YCR076C
YOR117W,YPR108W
YOR117W,YBL041W
YOR117W,YOR259C
YOR117W,YOR261C
YOR117W,YMR100W
YOR117W,YOR157C
YOR117W,YJL209W
YOR117W,YKR090W
YOR117W,YDL007W
YOR117W,YER012W
YIL075C,YPR103W
YIL075C,YKL206C
YIL075C,YLR199C
YIL075C,YCR076C
YIL075C,YFL007W
YIL075C,YPR108W
YIL075C,YBR173C
YIL075C,YOR261C
YIL075C,YOR362C
YIL075C,YOR157C
YIL075C,YOR259C
YIL075C,YOL038W
YIL075C,YOR117W
YIL075C,YMR314W
YIL075C,YNL155W
YIL075C,YML107C
YIL075C,YMR219W
YIL075C,YLR421C
YIL075C,YML092C
YIL075C,YJL001W
YIL075C,YKL145W
YIL075C,YER012W
YIL075C,YER094C
YIL075C,YBL041W
YIL075C,YDL007W
YKL145W,YOR362C
YKL145W,YPR103W
YKL145W,YLR199C
YKL145W,YOL038W
YKL145W,YER094C
YKL145W,YFL007W
YKL145W,YBR173C
YKL145W,YCR076C
YKL145W,YPR108W
YKL145W,YBL041W
YKL145W,YOR259C
YKL145W,YOR261C
YKL145W,YOR117W
YKL145W,YOR157C
YKL145W,YMR314W
YKL145W,YNL155W
YKL145W,YML092C
YKL145W,YMR219W
YKL145W,YKL206C
YKL145W,YLR421C
YKL145W,YEL071W
YKL145W,YER012W
YKL145W,YDL007W
YGR232W,YNL155W
YGR232W,YPR108W
YGR232W,YLR421C
YGR232W,YMR219W
YGR232W,YOR261C
YGR232W,YHR200W
YGR232W,YOR117W
YGR232W,YOR259C
YGR232W,YJL008C
YGR232W,YKL145W
YGR232W,YHR027C
YGR232W,YIL075C
YGR232W,YDL007W
YGR232W,YGR200C
YHR027C,YOL038W
YHR027C,YPR103W
YHR027C,YLR199C
YHR027C,YNL155W
YHR027C,YJL001W
YHR027C,YKL206C
YHR027C,YER094C
YHR027C,YFL007W
YHR027C,YCR076C
YHR027C,YER012W
YHR027C,YBL041W
YHR027C,YBR173C
YHR027C,YOR362C
YHR027C,YPR108W
YHR027C,YOR259C
YHR027C,YOR261C
YHR027C,YOR117W
YHR027C,YOR157C
YHR027C,YMR219W
YHR027C,YMR314W
YHR027C,YLR421C
YHR027C,YML092C
YHR027C,YIL075C
YHR027C,YKL145W
YHR027C,YDL007W
YHR027C,YHR200W
YGL004C,YNL155W
YGL004C,YPR108W
YGL004C,YOR261C
YGL004C,YMR219W
YGL004C,YOR117W
YGL004C,YOR259C
YGL004C,YKL145W
YGL004C,YLR421C
YGL004C,YHR200W
YGL004C,YIL075C
YGL004C,YGR232W
YGL004C,YHR027C
YGL004C,YDL007W
YGL004C,YGL048C
YGL048C,YOR362C
YGL048C,YPR103W
YGL048C,YLR199C
YGL048C,YOL038W
YGL048C,YJL001W
YGL048C,YKL206C
YGL048C,YFL007W
YGL048C,YGR253C
YGL048C,YER012W
YGL048C,YER094C
YGL048C,YBR173C
YGL048C,YCR076C
YGL048C,YPR108W
YGL048C,YBL041W
YGL048C,YOR259C
YGL048C,YOR261C
YGL048C,YOR117W
YGL048C,YOR157C
YGL048C,YNL085W
YGL048C,YNL155W
YGL048C,YMR219W
YGL048C,YMR314W
YGL048C,YLR421C
YGL048C,YML092C
YGL048C,YKL145W
YGL048C,YLL039C
YGL048C,YIL007C
YGL048C,YIL075C
YGL048C,YHR027C
YGL048C,YHR200W
YGL048C,YGR232W
YGL048C,YHL030W
YGL048C,YGL141W
YGL048C,YGR135W
YGL048C,YEL071W
YGL048C,YGL001C
YGL048C,YDL007W
YGL048C,YDL126C
YBR272C,YLR421C
YBR272C,YOR117W
YBR272C,YIL075C
YBR272C,YKL145W
YBR272C,YGR232W
YBR272C,YHR027C
YBR272C,YGL004C
YBR272C,YGL048C
YBR272C,YDL007W
YDL007W,YNL155W
YDL007W,YPR103W
YDL007W,YKL206C
YDL007W,YLR199C
YDL007W,YER094C
YDL007W,YFL007W
YDL007W,YCR076C
YDL007W,YER012W
YDL007W,YBL041W
YDL007W,YBR173C
YBR269C,YPL190C
YOR201C,YDL223C
YOR201C,YPL036W
YIR026C,YJL122W
YIR026C,YOR252W
YBR261C,YDR135C
YJL098W,YKR066C
YJL098W,YLR420W
YJL098W,YDR304C
YJL098W,YKL024C
YJL098W,YDL047W
YJL098W,YDR035W
YJL098W,YBR035C
YJL098W,YBR149W
YBR259W,YHR079C
YOR115C,YML077W
YBR255W,YOR324C
YBR255W,YPL036W
YBR255W,YCR010C
YBR255W,YNR002C
YMR218C,YOR115C
YMR218C,YDR138W
YMR218C,YML077W
YGR166W,YOR115C
YGR166W,YML077W
YGR166W,YMR218C
YGR166W,YKR068C
YKR068C,YMR218C
YKR068C,YOR115C
YKR068C,YML077W
YDR246W,YOR115C
YDR246W,YML077W
YDR246W,YMR218C
YDR246W,YGR166W
YDR246W,YKR068C
YDR246W,YDR407C
YDR246W,YDR472W
YDR472W,YOR115C
YDR472W,YMR218C
YDR472W,YOL082W
YDR472W,YKR068C
YDR472W,YML077W
YDR472W,YHR113W
YDR472W,YKL103C
YDR472W,YGR166W
YBR254C,YOR115C
YBR254C,YML077W
YBR254C,YMR218C
YBR254C,YGR166W
YBR254C,YKR068C
YBR254C,YDR407C
YBR254C,YDR472W
YBR254C,YDR108W
YBR254C,YDR246W
YDR108W,YGR166W
YDR108W,YMR218C
YDR108W,YOR115C
YDR108W,YDR407C
YDR108W,YKR068C
YDR108W,YML077W
YDR108W,YDR246W
YDR108W,YDR472W
YDR108W,YCR010C
YBR249C,YEL071W
YEL071W,YDL178W
YPL204W,YML091C
YPL204W,YIL151C
YPL204W,YKR096W
YPL266W,YOL142W
YPL266W,YOR001W
YPL266W,YLR051C
YPL266W,YNL232W
YPL266W,YHR081W
YPL266W,YIL091C
YPL266W,YGR095C
YPL266W,YHR069C
YPL266W,YER127W
YJL033W,YPL126W
YJL033W,YPR144C
YJL033W,YOR287C
YJL033W,YOR310C
YJL033W,YNL132W
YJL033W,YOL010W
YJL033W,YMR229C
YJL033W,YNL075W
YJL033W,YMR093W
YJL033W,YMR128W
YJL033W,YLR197W
YJL033W,YLR222C
YJL033W,YLR003C
YJL033W,YLR051C
YJL033W,YKL099C
YJL033W,YLL011W
YJL033W,YJL069C
YJL033W,YJL109C
YJL033W,YIL019W
YJL033W,YIL091C
YJL033W,YDR083W
YJL033W,YDR339C
YJL033W,YDL148C
YJL033W,YDL153C
YJL033W,YNR054C
YJL033W,YPL217C
YJL033W,YLR186W
YJL033W,YLR409C
YJL033W,YKR060W
YJL033W,YLR129W
YJL033W,YGL171W
YJL033W,YGR145W
YJL033W,YER082C
YJL033W,YER127W
YKL143W,YNL207W
YKL143W,YPL204W
YKL143W,YGR027W-A
YKL143W,YML078W
YDR083W,YPR137W
YDR083W,YPR144C
YDR083W,YPL126W
YDR083W,YPL217C
YDR083W,YOR078W
YDR083W,YPL012W
YDR083W,YNL132W
YDR083W,YOL010W
YDR083W,YMR128W
YDR083W,YNL075W
YDR083W,YML093W
YDR083W,YMR093W
YDR083W,YLR222C
YDR083W,YLR409C
YDR083W,YLR129W
YDR083W,YLR186W
YDR083W,YLL011W
YDR083W,YLR051C
YDR083W,YJR002W
YDR083W,YKL099C
YDR083W,YJL069C
YDR083W,YJL109C
YDR083W,YHR196W
YDR083W,YIL019W
YDR083W,YGR128C
YDR083W,YGR145W
YDR083W,YER127W
YDR083W,YGL171W
YDR083W,YDR449C
YDR083W,YER082C
YDR083W,YDR339C
YDR083W,YDR398W
YDR083W,YDR299W
YDR083W,YDR324C
YDR083W,YDL148C
YDR083W,YDL153C
YDR083W,YJR024C
YDR083W,YLR007W
YDR083W,YBR230C
YDR365C,YPR137W
YDR365C,YPR144C
YDR365C,YPL217C
YDR365C,YPR112C
YDR365C,YOR287C
YDR365C,YPL126W
YDR365C,YOL010W
YDR365C,YOR078W
YDR365C,YNL132W
YDR365C,YNR054C
YDR365C,YMR229C
YDR365C,YNL075W
YDR365C,YMR093W
YDR365C,YMR128W
YDR365C,YLR409C
YDR365C,YML093W
YDR365C,YLR186W
YDR365C,YLR222C
YDR365C,YLR051C
YDR365C,YLR129W
YDR365C,YKR060W
YDR365C,YLL011W
YDR365C,YJR002W
YDR365C,YKL099C
YDR365C,YJL069C
YDR365C,YJL109C
YDR365C,YIL127C
YDR365C,YJL033W
YDR365C,YIL019W
YDR365C,YIL091C
YDR365C,YHR169W
YDR365C,YHR196W
YDR365C,YGR145W
YDR365C,YGR189C
YDR365C,YGR090W
YDR365C,YGR128C
YDR365C,YER127W
YDR365C,YGL171W
YDR365C,YDR449C
YDR365C,YER082C
YDR365C,YDR339C
YDR365C,YDR398W
YDR365C,YDR083W
YDR365C,YDR324C
YDR365C,YDL148C
YDR365C,YDL153C
YHR077C,YGL229C
YOL017W,YKL116C
YCL037C,YJL084C
YCL037C,YMR269W
YCL037C,YGR159C
YCL037C,YGR237C
YCL037C,YNL272C
YCL037C,YBL086C
YCL037C,YLR386W
YCL037C,YMR309C
YCL037C,YKR092C
YCL037C,YLR090W
YCL037C,YGR130C
YCL037C,YKL193C
YCL037C,YER129W
YCL037C,YGR010W
YCL037C,YDR170C
YCL037C,YDR452W
YBR239C,YKR038C
YBR236C,YJL209W
YBR236C,YDR172W
YBR238C,YCL037C
YGL181W,YLR370C
YGL181W,YPL036W
YGL181W,YIL062C
YGL181W,YDL204W
YGL206C,YNR035C
YGL206C,YLR370C
YGL206C,YNL084C
YGL206C,YKL013C
YGL206C,YLR206W
YGL206C,YIR006C
YGL206C,YJR065C
YGL206C,YDL029W
YGL206C,YIL062C
YGL206C,YGR167W
YGL206C,YNL243W
YGL206C,YER103W
YKR083C,YKL138C-A
YKR083C,YGR113W
YKR037C,YKR083C
YKR037C,YGR113W
YKR037C,YKL138C-A
YGL061C,YKR037C
YGL061C,YKR083C
YGL061C,YKL052C
YGL061C,YKL138C-A
YGL061C,YGR240C
YGL061C,YGR266W
YGL061C,YGL078C
YGL061C,YGR113W
YGL061C,YFL028C
YKL052C,YKR037C
YKL052C,YKR083C
YKL052C,YIL156W
YKL052C,YKL138C-A
YKL052C,YIL108W
YKL052C,YIL124W
YKL052C,YIL021W
YKL052C,YIL043C
YKL052C,YGR113W
YKL052C,YIL005W
YBR233W-A,YKR083C
YBR233W-A,YKL138C-A
YBR233W-A,YKR037C
YBR233W-A,YGR113W
YBR233W-A,YKL052C
YBR233W-A,YGL061C
YBR233W-A,YGR111W
YBR233W-A,YDR201W
YBR233W-A,YDR320C-A
YDR320C-A,YKR083C
YDR320C-A,YKL138C-A
YDR320C-A,YKR037C
YDR320C-A,YGR113W
YDR320C-A,YKL052C
YDR320C-A,YGL061C
YGL197W,YKL203C
YGL197W,YDR255C
YGL197W,YJR138W
YGL197W,YLR310C
YLR310C,YKL203C
YLR310C,YPL070W
YLR310C,YEL060C
YLR310C,YJR024C
YLR310C,YDR480W
YBR225W,YLR310C
YBR225W,YOL138C
YBR225W,YER132C
YBR225W,YGL197W
YER132C,YOR233W
YER132C,YLR096W
YER132C,YNL042W
YER132C,YDR422C
YER132C,YGL021W
YBR223C,YER007W
YBR223C,YMR198W
YML110C,YOR125C
YNL071W,YPL124W
YNL071W,YDR148C
YNL071W,YOL158C
YNL071W,YOR187W
YNL071W,YLR304C
YNL071W,YLR457C
YNL071W,YDR406W
YNL071W,YGR027W-A
YLR089C,YOR125C
YLR355C,YPL262W
YLR355C,YNL131W
YLR355C,YOR125C
YLR355C,YIL125W
YLR355C,YKL085W
YLR355C,YHL021C
YLR355C,YHR208W
YLR355C,YER170W
YLR355C,YGR207C
YLR355C,YER073W
YLR355C,YER091C
YLR355C,YDR148C
YLR355C,YDR430C
YLR355C,YCL009C
YLR355C,YDL066W
YGR207C,YOR125C
YGR207C,YMR083W
YGR207C,YOL096C
YGR207C,YJR045C
YGR207C,YLR089C
YGR207C,YPR004C
YGR207C,YHL021C
YGR207C,YLR024C
YHL018W,YNL071W
YHL018W,YDR172W
YHL018W,YJR010C-A
YHL018W,YBR106W
YHL018W,YBR143C
YHL018W,YBR069C
YGL143C,YGR027W-A
YGR193C,YNL071W
YGR193C,YKL116C
YER170W,YOR125C
YER170W,YPL059W
YER170W,YMR083W
YER170W,YOL096C
YER170W,YLR089C
YER170W,YML110C
YER170W,YHL021C
YFL018C,YLR089C
YFL018C,YPL059W
YFL018C,YPR004C
YFL018C,YHL018W
YFL018C,YOL096C
YFL018C,YOR125C
YFL018C,YMR083W
YFL018C,YNL071W
YFL018C,YKL192C
YFL018C,YLL041C
YFL018C,YJR045C
YFL018C,YJR121W
YFL018C,YIL125W
YFL018C,YJR016C
YFL018C,YGR207C
YFL018C,YHL021C
YFL018C,YFR049W
YFL018C,YGR193C
YFL018C,YER073W
YFL018C,YER170W
YFL018C,YCL064C
YFL018C,YDL066W
YDR148C,YPL059W
YDR148C,YIL125W
YDR148C,YML078W
YDR148C,YFL018C
YDR148C,YFR049W
YER073W,YMR083W
YER073W,YFL016C
YER073W,YGR207C
YER073W,YOR125C
YER073W,YPL059W
YER073W,YNL015W
YER073W,YOL096C
YER073W,YLR304C
YER073W,YLR369W
YER073W,YJR121W
YER073W,YLR089C
YER073W,YJR016C
YER073W,YJR045C
YER073W,YHL021C
YER073W,YIL125W
YER073W,YER170W
YDL066W,YOL096C
YDL066W,YOR125C
YDL066W,YKL085W
YDL066W,YMR108W
YDL066W,YER073W
YDL066W,YIL125W
YDL066W,YLR259C
YDL066W,YMR083W
YDL066W,YJR045C
YDL066W,YJR121W
YDL066W,YGR207C
YDL066W,YHL021C
YDL066W,YDR430C
YGL062W,YLR352W
YGL062W,YER099C
YIL144W,YJR112W
YIL144W,YOL069W
YIL144W,YPL036W
YIL144W,YHR079C
YIL144W,YMR117C
YIL144W,YDL222C
YIL144W,YDL223C
YGR140W,YKR066C
YGR140W,YOR285W
YGR140W,YBR149W
YGR140W,YJR148W
YGR179C,YPR046W
YGR179C,YJR135C
YGR179C,YJR112W
YGR179C,YPL018W
YGR179C,YDR383C
YGR179C,YIR010W
YGR179C,YBR107C
YGR179C,YBR233W-A
YGR113W,YKL138C-A
YDR201W,YKR037C
YDR201W,YKR083C
YDR201W,YKL052C
YDR201W,YKL138C-A
YDR201W,YGL061C
YDR201W,YGR113W
YDR201W,YDR322W
YDR201W,YDR320C-A
YDR318W,YDR383C
YDR318W,YJR135C
YDR318W,YPL018W
YDR318W,YGR095C
YDR318W,YGR179C
YFL041W,YMR318C
YOR099W,YPL050C
YOR099W,YPR037C
YOR099W,YLR083C
YOR099W,YOR320C
YOR099W,YJR075W
YOR099W,YKL063C
YOR099W,YHL031C
YOR099W,YJL186W
YOR099W,YGL038C
YOR099W,YGL160W
YOR099W,YBR014C
YOR099W,YDR182W
YBR207W,YGR125W
YBR207W,YFL041W
YBR207W,YGL160W
YIL005W,YPR037C
YIL005W,YOR320C
YIL005W,YPL050C
YIL005W,YML115C
YIL005W,YOR099W
YIL005W,YKL063C
YIL005W,YKL179C
YIL005W,YJL186W
YIL005W,YJR075W
YIL005W,YHL031C
YIL005W,YJL183W
YJL183W,YOR099W
YJL183W,YPR037C
YJL183W,YJL186W
YJL183W,YKL063C
YJL183W,YGL038C
YJL183W,YHL031C
YJL183W,YDR182W
YJL183W,YER001W
YJL183W,YBR014C
YJL183W,YBR187W
YJL183W,YPL050C
YJL183W,YAL042W
YJL183W,YJR075W
YNL273W,YEL032W
YNL273W,YLR274W
YNL273W,YER099C
YDR245W,YOR320C
YDR245W,YPR037C
YDR245W,YKL063C
YDR245W,YOR099W
YDR245W,YJL183W
YDR245W,YJR075W
YDR245W,YGL167C
YDR245W,YIL005W
YDR245W,YER001W
YDR245W,YGL038C
YDR245W,YDR182W
YDR245W,YEL042W
YDR245W,YAL042W
YDR245W,YBR187W
YDR245W,YEL036C
YDR245W,YPL050C
YPL011C,YPL129W
YPL011C,YML015C
YPL011C,YMR005W
YMR227C,YMR236W
YMR227C,YPL129W
YMR227C,YPL011C
YMR227C,YMR005W
YMR227C,YML015C
YMR227C,YMR120C
YMR227C,YLR028C
YMR227C,YLR291C
YML015C,YMR005W
YML114C,YPL011C
YML114C,YPL129W
YML114C,YMR227C
YML114C,YMR236W
YML114C,YML015C
YML114C,YMR005W
YCR042C,YPL011C
YCR042C,YPL129W
YCR042C,YML098W
YCR042C,YMR227C
YCR042C,YMR236W
YCR042C,YML114C
YCR042C,YMR005W
YCR042C,YLR247C
YCR042C,YML015C
YCR042C,YGL112C
YCR042C,YGR274C
YCR042C,YDR145W
YCR042C,YDR167W
YGR274C,YPL129W
YGR274C,YMR236W
YGR274C,YPL011C
YGR274C,YMR005W
YGR274C,YMR227C
YGR274C,YML098W
YGR274C,YML114C
YGR274C,YML015C
YJL052W,YNL160W
YJL052W,YKL152C
YJL052W,YLL050C
YJL052W,YER091C
YJL052W,YKL060C
YJL052W,YDR155C
YJL052W,YER023W
YJL052W,YJR009C
YJL052W,YPR163C
YJR139C,YOR020C
YGR204W,YOR063W
YGR204W,YOL039W
YGR204W,YOL120C
YGR204W,YIL133C
YGR204W,YLR340W
YGR204W,YBR191W
YGR204W,YDR382W
YHR179W,YPL171C
YHR179W,YPR103W
YHR179W,YGR111W
YGR180C,YOR283W
YGR180C,YOR229W
YGR180C,YOR230W
YGR180C,YML058W-A
YGR180C,YNL160W
YGR180C,YIL066C
YGR180C,YJL026W
YGR180C,YDR226W
YGR192C,YLL050C
YGR192C,YLR044C
YGR192C,YJR104C
YGR192C,YKL060C
YGR192C,YGR254W
YGR192C,YHR174W
